id,brand,description,calories,source
291560,,"Cheese, Cheddar (1 stick)",115.9515,usda
291561,,"Cheese, Cheddar (1 cup, shredded)",462.2,usda
291562,,"Cheese, Cheddar (1 cup, diced)",539.9,usda
291563,,"Cheese, Cheddar (1 cup, melted)",998.0,usda
291564,,"Cheese, Cheddar (1 cup)",462.2,usda
291565,,"Cheese, Cheddar (1 cup, cubed)",539.9,usda
291566,,"Cheese, Cheddar (1 cubic inch)",69.5,usda
291568,,"Cheese, Cheddar, reduced fat (1 cracker-size slice)",28.4,usda
291569,,"Cheese, Cheddar, reduced fat (1 slice)",66.4,usda
291570,,"Cheese, Cheddar, reduced fat (1 stick)",89.586,usda
291571,,"Cheese, Cheddar, reduced fat (1 cup, shredded)",357.1,usda
291572,,"Cheese, Cheddar, reduced fat (1 cup, diced)",417.1,usda
291573,,"Cheese, Cheddar, reduced fat (1 cup, melted)",771.0,usda
291574,,"Cheese, Cheddar, reduced fat (1 cup)",357.1,usda
291575,,"Cheese, Cheddar, reduced fat (1 cup, cubed)",417.1,usda
291576,,"Cheese, Cheddar, reduced fat (1 cubic inch)",53.7,usda
291578,,"Cheese, Cheddar, nonfat or fat free (1 cracker-size slice)",14.1,usda
291586,,"Cheese, Cheddar, nonfat or fat free (1 cubic inch)",26.7,usda
291579,,"Cheese, Cheddar, nonfat or fat free (1 slice)",33.0,usda
291580,,"Cheese, Cheddar, nonfat or fat free (1 stick)",44.5095,usda
291581,,"Cheese, Cheddar, nonfat or fat free (1 cup, shredded)",177.4,usda
291582,,"Cheese, Cheddar, nonfat or fat free (1 cup, diced)",219.8,usda
291583,,"Cheese, Cheddar, nonfat or fat free (1 cup, melted)",383.1,usda
291584,,"Cheese, Cheddar, nonfat or fat free (1 cup)",177.4,usda
291585,,"Cheese, Cheddar, nonfat or fat free (1 cup, cubed)",207.2,usda
291588,,"Cheese, Colby (1 cracker-size slice)",35.5,usda
291589,,"Cheese, Colby (1 slice)",82.7,usda
291590,,"Cheese, Colby (1 stick)",111.699,usda
291591,,"Cheese, Colby (1 cup, shredded)",445.2,usda
291592,,"Cheese, Colby (1 cup, diced)",520.1,usda
291593,,"Cheese, Colby (1 cup)",445.2,usda
291594,,"Cheese, Colby (1 cup, melted)",961.4,usda
291595,,"Cheese, Colby (1 cubic inch)",67.8,usda
291597,,"Cheese, Colby Jack (1 cracker-size slice)",35.4,usda
291598,,"Cheese, Colby Jack (1 slice)",82.5,usda
291599,,"Cheese, Colby Jack (1 stick)",111.4155,usda
291600,,"Cheese, Colby Jack (1 cup, shredded)",444.1,usda
291601,,"Cheese, Colby Jack (1 cup, diced)",518.8,usda
291602,,"Cheese, Colby Jack (1 cup)",444.1,usda
291603,,"Cheese, Colby Jack (1 cup, melted)",958.9,usda
291604,,"Cheese, Colby Jack (1 cubic inch)",66.8,usda
291606,,"Cheese, Feta (1 wedge (1.33 oz))",103.7,usda
291607,,"Cheese, Feta (1 cup, crumbled)",409.5,usda
291608,,"Cheese, Feta (1 cubic inch)",46.4,usda
291610,,"Cheese, Fontina (1 cracker-size slice)",35.0,usda
291611,,"Cheese, Fontina (1 slice)",81.7,usda
291612,,"Cheese, Fontina (1 cup, shredded)",420.1,usda
291613,,"Cheese, Fontina (1 cup, diced)",513.5,usda
291614,,"Cheese, Fontina (1 cup)",420.1,usda
291615,,"Cheese, Fontina (1 cubic inch)",58.4,usda
291617,,"Cheese, goat (1 cup, crumbled)",509.6,usda
291618,,"Cheese, goat (1 cubic inch)",91.0,usda
291620,,"Cheese, Gouda or Edam (1 cracker-size slice)",32.0,usda
291621,,"Cheese, Gouda or Edam (1 slice)",74.8,usda
291622,,"Cheese, Gouda or Edam (1 package (7 oz))",704.9,usda
291623,,"Cheese, Gouda or Edam (1 cup, diced)",469.9,usda
291624,,"Cheese, Gouda or Edam (1 cubic inch)",60.5,usda
291626,,"Cheese, Gruyere (1 cracker-size slice)",37.2,usda
291627,,"Cheese, Gruyere (1 slice)",86.7,usda
291628,,"Cheese, Gruyere (1 package (6 oz))",702.1,usda
291629,,"Cheese, Gruyere (1 cup, shredded)",446.0,usda
291630,,"Cheese, Gruyere (1 cup, diced)",545.2,usda
291631,,"Cheese, Gruyere (1 cup)",446.0,usda
291632,,"Cheese, Gruyere (1 cubic inch)",62.0,usda
291634,,"Cheese, Limburger (1 package (8 oz))",742.3,usda
291635,,"Cheese, Limburger (1 box)",369.5,usda
291636,,"Cheese, Limburger (1 cup)",438.2,usda
291637,,"Cheese, Limburger (1 cubic inch)",58.9,usda
291639,,"Cheese, Monterey (1 cracker-size slice)",35.3,usda
291640,,"Cheese, Monterey (1 slice)",82.3,usda
291641,,"Cheese, Monterey (1 cup, shredded)",443.0,usda
291642,,"Cheese, Monterey (1 cup, diced)",517.4,usda
291643,,"Cheese, Monterey (1 cup)",443.0,usda
291644,,"Cheese, Monterey (1 cup, melted)",956.5,usda
291645,,"Cheese, Monterey (1 cubic inch)",67.4,usda
291647,,"Cheese, Monterey, reduced fat (1 cracker-size slice)",28.2,usda
291648,,"Cheese, Monterey, reduced fat (1 slice)",65.7,usda
291649,,"Cheese, Monterey, reduced fat (1 cup, shredded)",353.7,usda
291650,,"Cheese, Monterey, reduced fat (1 cup, diced)",413.2,usda
291651,,"Cheese, Monterey, reduced fat (1 cup)",353.7,usda
291652,,"Cheese, Monterey, reduced fat (1 cup, melted)",763.7,usda
291653,,"Cheese, Monterey, reduced fat (1 cubic inch)",52.0,usda
291655,,"Cheese, Mozzarella (1 cracker-size slice)",26.6,usda
291656,,"Cheese, Mozzarella (1 slice)",62.2,usda
291657,,"Cheese, Mozzarella (1 stick)",83.916,usda
291658,,"Cheese, Mozzarella (1 cheese curd)",11.8,usda
291659,,"Cheese, Mozzarella (1 cup, shredded)",334.5,usda
291660,,"Cheese, Mozzarella (1 cup, diced)",390.7,usda
291661,,"Cheese, Mozzarella (1 cup)",334.5,usda
291662,,"Cheese, Mozzarella (1 cup, melted)",722.2,usda
291663,,"Cheese, Mozzarella (1 cubic inch)",53.3,usda
291665,,"Cheese, Mozzarella, part skim (1 cracker-size slice)",26.6,usda
291666,,"Cheese, Mozzarella, part skim (1 slice)",62.2,usda
291667,,"Cheese, Mozzarella, part skim (1 stick)",83.916,usda
291668,,"Cheese, Mozzarella, part skim (1 string)",13.9,usda
291669,,"Cheese, Mozzarella, part skim (1 cup, diced)",390.7,usda
291670,,"Cheese, Mozzarella, part skim (1 cup, shredded)",334.5,usda
291671,,"Cheese, Mozzarella, part skim (1 cup)",334.5,usda
291672,,"Cheese, Mozzarella, part skim (1 cup, melted)",722.2,usda
291673,,"Cheese, Mozzarella, part skim (1 cubic inch)",52.1,usda
291675,,"Cheese, Mozzarella, reduced sodium (1 cracker-size slice)",25.2,usda
291676,,"Cheese, Mozzarella, reduced sodium (1 slice)",58.8,usda
291677,,"Cheese, Mozzarella, reduced sodium (1 stick)",79.38,usda
291678,,"Cheese, Mozzarella, reduced sodium (1 cup, diced)",369.6,usda
291679,,"Cheese, Mozzarella, reduced sodium (1 cup, shredded)",316.4,usda
291680,,"Cheese, Mozzarella, reduced sodium (1 cup)",316.4,usda
291681,,"Cheese, Mozzarella, reduced sodium (1 cup, melted)",683.2,usda
291682,,"Cheese, Mozzarella, reduced sodium (1 cubic inch)",50.4,usda
291684,,"Cheese, Mozzarella, nonfat or fat free (1 cracker-size slice)",12.7,usda
291685,,"Cheese, Mozzarella, nonfat or fat free (1 slice)",29.6,usda
291686,,"Cheese, Mozzarella, nonfat or fat free (1 stick)",39.9735,usda
291687,,"Cheese, Mozzarella, nonfat or fat free (1 string)",6.6,usda
291688,,"Cheese, Mozzarella, nonfat or fat free (1 cup, shredded)",159.3,usda
291689,,"Cheese, Mozzarella, nonfat or fat free (1 cup)",159.3,usda
291690,,"Cheese, Mozzarella, nonfat or fat free (1 cup, melted)",344.0,usda
291691,,"Cheese, Mozzarella, nonfat or fat free (1 cubic inch)",24.8,usda
291693,,"Cheese, Muenster (1 cracker-size slice)",33.1,usda
291694,,"Cheese, Muenster (1 slice)",77.3,usda
291695,,"Cheese, Muenster (1 cup, shredded)",415.8,usda
291696,,"Cheese, Muenster (1 cup, diced)",485.8,usda
291697,,"Cheese, Muenster (1 cubic inch)",64.4,usda
291699,,"Cheese, Muenster, reduced fat (1 cracker-size slice)",24.4,usda
291700,,"Cheese, Muenster, reduced fat (1 slice)",56.9,usda
291701,,"Cheese, Muenster, reduced fat (1 cup, shredded)",306.2,usda
291702,,"Cheese, Muenster, reduced fat (1 cubic inch)",47.4,usda
291704,,"Cheese, Parmesan, dry grated (1 cup)",412.0,usda
291705,,"Cheese, Parmesan, dry grated (1 tablespoon)",25.5,usda
291707,,"Cheese, Parmesan, dry grated, reduced fat (1 cup)",418.7,usda
291708,,"Cheese, Parmesan, dry grated, reduced fat (1 tablespoon)",27.7,usda
291710,,"Cheese, Parmesan, hard (1 cubic inch)",42.4,usda
291711,,"Cheese, Parmesan, hard (5 oz package)",585.0,usda
291712,,"Cheese, Parmesan, hard (1 oz)",116.802,usda
291714,,"Cheese, Parmesan, hard (1 tablespoon)",20.6,usda
291715,,"Cheese, Parmesan, dry grated, fat free (1 tablespoon)",27.8,usda
291716,,"Cheese, Parmesan, dry grated, fat free (1 cup)",444.0,usda
291718,,"Cheese, Port du Salut (1 cracker-size slice)",32.0,usda
291719,,"Cheese, Port du Salut (1 slice)",74.8,usda
291720,,"Cheese, Port du Salut (1 cup, diced)",469.9,usda
291721,,"Cheese, Port du Salut (1 cup, shredded)",402.3,usda
291722,,"Cheese, Port du Salut (1 cup)",402.3,usda
291723,,"Cheese, Port du Salut (1 cubic inch)",61.2,usda
291725,,"Cheese, Provolone (1 cracker-size slice)",32.1,usda
291726,,"Cheese, Provolone (1 slice)",75.0,usda
291727,,"Cheese, Provolone (1 cup, diced)",471.2,usda
291728,,"Cheese, Provolone (1 cubic inch)",60.7,usda
291730,,"Cheese, provolone, reduced fat (1 cracker-size slice)",24.7,usda
291731,,"Cheese, provolone, reduced fat (1 slice)",57.5,usda
291732,,"Cheese, provolone, reduced fat (1 cup, diced)",361.7,usda
291733,,"Cheese, provolone, reduced fat (1 cubic inch)",46.6,usda
291735,,"Cheese, Swiss (1 cracker-size slice)",35.4,usda
291736,,"Cheese, Swiss (1 slice)",82.5,usda
291737,,"Cheese, Swiss (1 cup, shredded)",424.4,usda
291738,,"Cheese, Swiss (1 cup, diced)",518.8,usda
291739,,"Cheese, Swiss (1 cup, melted)",958.9,usda
291740,,"Cheese, Swiss (1 cup)",424.4,usda
291741,,"Cheese, Swiss (1 cubic inch)",59.0,usda
291743,,"Cheese, Swiss, reduced sodium (1 cracker-size slice)",33.7,usda
291744,,"Cheese, Swiss, reduced sodium (1 slice)",78.5,usda
291745,,"Cheese, Swiss, reduced sodium (1 cup, diced)",493.7,usda
291746,,"Cheese, Swiss, reduced sodium (1 cup, shredded)",403.9,usda
291747,,"Cheese, Swiss, reduced sodium (1 cup)",403.9,usda
291748,,"Cheese, Swiss, reduced sodium (1 cubic inch)",56.1,usda
291750,,"Cheese, Swiss, reduced fat (1 cracker-size slice)",16.1,usda
291751,,"Cheese, Swiss, reduced fat (1 slice)",37.6,usda
291752,,"Cheese, Swiss, reduced fat (1 cup, diced)",236.3,usda
291753,,"Cheese, Swiss, reduced fat (1 cup, shredded)",193.3,usda
291754,,"Cheese, Swiss, reduced fat (1 cup)",193.3,usda
291755,,"Cheese, Swiss, reduced fat (1 cubic inch)",26.9,usda
291757,,"Cheese, Swiss, nonfat or fat free (1 cracker-size slice)",11.4,usda
291758,,"Cheese, Swiss, nonfat or fat free (1 slice)",26.7,usda
291759,,"Cheese, Swiss, nonfat or fat free (1 cup, diced)",167.6,usda
291760,,"Cheese, Swiss, nonfat or fat free (1 cup, shredded)",137.2,usda
291761,,"Cheese, Swiss, nonfat or fat free (1 cup)",137.2,usda
291762,,"Cheese, Swiss, nonfat or fat free (1 cubic inch)",19.1,usda
291764,,"Cheese, Cheddar, reduced sodium (1 cracker-size slice)",35.8,usda
291765,,"Cheese, Cheddar, reduced sodium (1 slice)",83.6,usda
291766,,"Cheese, Cheddar, reduced sodium (1 cup, shredded)",449.7,usda
291767,,"Cheese, Cheddar, reduced sodium (1 cup, diced)",525.4,usda
291768,,"Cheese, Cheddar, reduced sodium (1 cup)",449.7,usda
291769,,"Cheese, Cheddar, reduced sodium (1 cup, melted)",971.1,usda
291770,,"Cheese, Cheddar, reduced sodium (1 cubic inch)",68.9,usda
291772,,"Cheese, paneer (1 cup)",735.5,usda
291774,,"Cheese, Mexican blend (1 cup, shredded)",409.1,usda
291776,,"Cheese, Mexican blend (1 cup, melted)",883.3,usda
291777,,"Cheese, Mexican blend, reduced fat (1 cup, shredded)",318.7,usda
291779,,"Queso Anejo, aged Mexican cheese (1 cup, crumbled)",492.4,usda
291780,,"Queso Anejo, aged Mexican cheese (1 oz)",105.7455,usda
291782,,"Queso Anejo, aged Mexican cheese (1 cubic inch)",65.3,usda
291783,,Queso Asadero (1 cracker-size slice),26.7,usda
291784,,Queso Asadero (1 slice),62.4,usda
291785,,"Queso Asadero (1 cup, diced)",392.0,usda
291786,,"Queso Asadero (1 cup, shredded)",335.6,usda
291787,,Queso Asadero (1 cup),335.6,usda
291788,,Queso Asadero (1 cubic inch),53.5,usda
291790,,Queso Fresco (1 cracker-size slice),26.8,usda
291791,,Queso Fresco (1 slice),62.6,usda
291792,,Queso Fresco (1 cup),402.3,usda
291793,,Queso Fresco (1 oz),84.483,usda
291794,,Queso Fresco (1 cubic inch),53.6,usda
291796,,Queso cotija (1 cup),351.0,usda
291797,,Queso cotija (1 tablespoon),21.8,usda
291799,,"Cheese, cottage (1 cup)",172.2,usda
291801,,"Cheese, cottage, creamed, large or small curd (1 cup)",216.3,usda
291803,,"Cottage cheese, farmer's (1 cup)",310.8,usda
291805,,"Cheese, Ricotta (1 cup)",364.1,usda
291812,,"Cheese, cottage, dry curd (1 cup, dry type)",104.4,usda
291813,,"Cheese, cottage, dry curd (1 cup, creamed)",151.2,usda
291814,,"Cheese, cottage, dry curd (1 cup)",151.2,usda
291816,,"Cheese, cottage, salted, dry curd (1 cup, dry type)",103.0,usda
291817,,"Cheese, cottage, salted, dry curd (1 cup, creamed)",149.1,usda
291818,,"Cheese, cottage, salted, dry curd (1 cup)",149.1,usda
291819,,Puerto Rican white cheese (1 cup),381.4,usda
291820,,Puerto Rican white cheese (1 slice),83.4,usda
291821,,Puerto Rican white cheese (1 cubic inch),50.7,usda
291823,,"Cheese, cottage, low fat (1 cup)",185.3,usda
291827,,"Cheese, cottage, lowfat, low sodium (1 cup)",162.7,usda
291829,,"Cheese, cottage, lowfat, lactose reduced (1 cup)",186.1,usda
291831,,"Cream cheese, regular, plain (1 cup)",823.2,usda
291832,,"Cream cheese, regular, plain (1 tablespoon)",51.5,usda
291833,,"Cream cheese, regular, plain (1 individual container)",97.2405,usda
291839,,"Cream cheese, light (1 cup)",633.6,usda
291840,,"Cream cheese, light (1 tablespoon)",39.6,usda
291847,,"Cheese, American (1 cracker-size slice)",30.6,usda
291855,,"Cheese, American (1 cubic inch)",59.5,usda
291848,,"Cheese, American (1 slice)",71.4,usda
291849,,"Cheese, American (1 stick)",96.39,usda
291850,,"Cheese, American (1 cup, shredded)",384.2,usda
291851,,"Cheese, American (1 cup, diced)",476.0,usda
291852,,"Cheese, American (1 cup, melted)",829.6,usda
291853,,"Cheese, American (1 cup)",384.2,usda
291854,,"Cheese, American (1 cup, cubed)",448.8,usda
291857,,"Cheese, American, reduced fat (1 cracker-size slice)",21.6,usda
291865,,"Cheese, American, reduced fat (1 cubic inch)",42.0,usda
291858,,"Cheese, American, reduced fat (1 slice)",50.4,usda
291859,,"Cheese, American, reduced fat (1 stick)",68.04,usda
291860,,"Cheese, American, reduced fat (1 cup, shredded)",271.2,usda
291861,,"Cheese, American, reduced fat (1 cup, diced)",336.0,usda
291862,,"Cheese, American, reduced fat (1 cup, melted)",585.6,usda
291863,,"Cheese, American, reduced fat (1 cup)",271.2,usda
291864,,"Cheese, American, reduced fat (1 cup, cubed)",316.8,usda
291867,,"Cheese, American, nonfat or fat free (1 cracker-size slice)",11.3,usda
291875,,"Cheese, American, nonfat or fat free (1 cubic inch)",20.4,usda
291868,,"Cheese, American, nonfat or fat free (1 slice)",26.5,usda
291869,,"Cheese, American, nonfat or fat free (1 stick)",35.721,usda
291870,,"Cheese, American, nonfat or fat free (1 cup, shredded)",142.4,usda
291871,,"Cheese, American, nonfat or fat free (1 cup, diced)",176.4,usda
291872,,"Cheese, American, nonfat or fat free (1 cup, melted)",307.4,usda
291873,,"Cheese, American, nonfat or fat free (1 cup)",142.4,usda
291874,,"Cheese, American, nonfat or fat free (1 cup, cubed)",166.3,usda
291877,,"Cheese, American, reduced sodium (1 cracker-size slice)",33.8,usda
291878,,"Cheese, American, reduced sodium (1 slice)",79.0,usda
291879,,"Cheese, American, reduced sodium (1 cup, diced)",526.4,usda
291880,,"Cheese, American, reduced sodium (1 cup, shredded)",424.9,usda
291881,,"Cheese, American, reduced sodium (1 cup)",424.9,usda
291882,,"Cheese, American, reduced sodium (1 cubic inch)",65.8,usda
291894,,"Cream cheese, fat free (1 cup)",252.0,usda
291895,,"Cream cheese, fat free (1 tablespoon)",15.8,usda
291898,,"Cheese, processed cheese food (1 Handi-Snack cheese container)",49.1,usda
291899,,"Cheese, processed cheese food (1 slice)",64.5,usda
291936,,Imitation cheese (1 slice),81.9,usda
291937,,"Imitation cheese (1 cup, shredded)",440.7,usda
291938,,Imitation cheese (1 cup),440.7,usda
291939,,Imitation cheese (1 cubic inch),69.0,usda
291947,,Cheese ball (1 tablespoon),66.2,usda
291949,,Cheese ball (1 cubic inch),73.2,usda
291981,,Cheese fondue (1 tablespoon),35.9,usda
291983,,Cheese souffle (1 cup),196.7,usda
291985,,Welsh rarebit (1 tablespoon),24.8,usda
292041,,"Meat (1 piece/slice, any size)",64.5,usda
292042,,Meat (1 oz yields),43.0,usda
292043,,Meat (1 cubic inch),36.6,usda
292044,,Meat (1 cup),290.3,usda
292046,,"Meat, ground (1 patty)",222.7,usda
292047,,"Meat, ground (1 oz yields)",52.4,usda
292048,,"Meat, ground (1 cubic inch)",44.5,usda
292049,,"Meat, ground (1 cup)",327.5,usda
292054,,"Beef (1 piece/slice, any size)",69.3,usda
292055,,Beef (1 oz yields),46.2,usda
292056,,Beef (1 cubic inch),39.3,usda
292057,,Beef (1 cup),311.9,usda
292059,,"Steak (1 piece/slice, any size)",69.0,usda
292060,,Steak (1 thin),276.0,usda
292061,,Steak (1 regular),368.0,usda
292062,,Steak (1 thick),552.0,usda
292063,,Steak (1 oz yields),46.0,usda
292064,,Steak (1 cubic inch),39.1,usda
292065,,Steak (1 cup),310.5,usda
292067,,"Beef, steak (1 piece/slice, any size)",68.7,usda
292068,,"Beef, steak (1 thin)",274.8,usda
292069,,"Beef, steak (1 regular)",366.4,usda
292070,,"Beef, steak (1 thick)",549.6,usda
292071,,"Beef, steak (1 oz yields)",45.8,usda
292072,,"Beef, steak (1 cubic inch)",38.9,usda
292073,,"Beef, steak (1 cup)",309.2,usda
292075,,"Beef, steak, chuck (1 piece/slice, any size)",67.5,usda
292076,,"Beef, steak, chuck (1 thin)",270.0,usda
292077,,"Beef, steak, chuck (1 regular)",360.0,usda
292078,,"Beef, steak, chuck (1 thick)",540.0,usda
292079,,"Beef, steak, chuck (1 oz yields)",45.0,usda
292080,,"Beef, steak, chuck (1 cubic inch)",38.3,usda
292081,,"Beef, steak, chuck (1 cup)",303.8,usda
292083,,"Beef, steak, cube (1 piece/slice, any size)",56.1,usda
292084,,"Beef, steak, cube (1 thin)",224.4,usda
292085,,"Beef, steak, cube (1 regular)",299.2,usda
292086,,"Beef, steak, cube (1 thick)",448.8,usda
292087,,"Beef, steak, cube (1 oz yields)",37.4,usda
292088,,"Beef, steak, cube (1 cubic inch)",31.8,usda
292089,,"Beef, steak, cube (1 cup)",252.5,usda
292091,,"Beef, steak, flank (1 piece/slice, any size)",72.9,usda
292092,,"Beef, steak, flank (1 thin)",291.6,usda
292093,,"Beef, steak, flank (1 regular)",388.8,usda
292094,,"Beef, steak, flank (1 thick)",583.2,usda
292095,,"Beef, steak, flank (1 oz yields)",48.6,usda
292096,,"Beef, steak, flank (1 cubic inch)",41.3,usda
292097,,"Beef, steak, flank (1 cup)",328.1,usda
292099,,"Beef, steak, ribeye (1 piece/slice, any size)",78.0,usda
292100,,"Beef, steak, ribeye (1 thin)",468.0,usda
292101,,"Beef, steak, ribeye (1 regular)",624.0,usda
292102,,"Beef, steak, ribeye (1 thick)",936.0,usda
292103,,"Beef, steak, ribeye (1 oz yields)",52.0,usda
292104,,"Beef, steak, ribeye (1 cubic inch)",44.2,usda
292105,,"Beef, steak, ribeye (1 cup)",351.0,usda
292115,,"Beef, steak, ribeye, lean only eaten (1 piece/slice, any size)",69.0,usda
292116,,"Beef, steak, ribeye, lean only eaten (1 thin)",414.0,usda
292117,,"Beef, steak, ribeye, lean only eaten (1 regular)",552.0,usda
292118,,"Beef, steak, ribeye, lean only eaten (1 thick)",828.0,usda
292119,,"Beef, steak, ribeye, lean only eaten (1 oz yields)",46.0,usda
292120,,"Beef, steak, ribeye, lean only eaten (1 cubic inch)",39.1,usda
292121,,"Beef, steak, ribeye, lean only eaten (1 cup)",310.5,usda
292123,,"Beef, steak, round (1 piece/slice, any size)",49.8,usda
292124,,"Beef, steak, round (1 thin)",199.2,usda
292125,,"Beef, steak, round (1 regular)",265.6,usda
292126,,"Beef, steak, round (1 thick)",398.4,usda
292127,,"Beef, steak, round (1 oz yields)",33.2,usda
292128,,"Beef, steak, round (1 cubic inch)",28.2,usda
292129,,"Beef, steak, round (1 cup)",224.1,usda
292131,,"Beef, steak, sirloin (1 piece/slice, any size)",71.7,usda
292132,,"Beef, steak, sirloin (1 thin)",286.8,usda
292133,,"Beef, steak, sirloin (1 regular)",382.4,usda
292134,,"Beef, steak, sirloin (1 thick)",573.6,usda
292135,,"Beef, steak, sirloin (1 oz yields)",47.8,usda
